,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
17553,0,0,0,0,4,235984,0,1,1.12,2.57,0,1,0,0,0
17534,1,0,1,1,5,235984,0,0,-1.1,1.17,0,1,0,0,-1
17535,1,0,0,1,5,235984,0,1,0.68,1.98,0,0,1,0,-1
17536,0,1,2,0,5,235984,0,1,-0.58,2.15,1,0,1,0,-1
17537,1,1,2,0,5,235984,0,0,0.59,0.87,1,0,1,0,-1
17538,1,1,1,0,5,235984,0,1,0.61,2.5,1,0,1,0,-1
17539,0,0,1,0,5,235984,0,1,-0.12,2.27,1,0,1,0,-1
17540,1,0,0,0,5,235984,0,0,-0.07,1.69,1,1,0,0,-1
17523,1,1,0,1,6,235984,0,1,0.91,0.63,1,1,0,0,0
17524,1,0,0,1,6,235984,0,1,-0.88,1.97,1,0,1,0,0
17525,1,0,0,0,6,235984,0,1,-0.64,1.65,0,1,0,0,0
17499,1,2,2,1,1,236049,1,0,0.19,2.22,1,0,0,1,0
17500,0,1,2,1,1,236049,1,1,-0.54,2.5,1,0,1,0,0
17501,1,1,2,1,1,236049,1,0,1.38,0.87,1,1,0,0,0
17502,1,1,2,1,1,236049,1,1,-0.5,1.65,1,0,1,0,0
17503,1,1,1,1,1,236049,1,1,0.54,3.84,1,0,1,0,0
17504,1,1,0,1,1,236049,1,1,-0.79,2.29,1,0,1,0,0
17505,1,0,0,1,1,236049,1,1,-0.07,2.08,1,0,1,0,0
17506,0,2,2,0,1,236049,1,1,0.52,1.56,1,1,0,0,0
17507,1,2,2,0,1,236049,1,0,-0.8,2.38,1,0,0,1,0
17508,1,2,2,0,1,236049,1,1,0.19,2.3,1,0,1,0,0
17509,1,2,1,0,1,236049,1,1,-0.54,2.46,1,0,1,0,0
17510,1,1,1,0,1,236049,1,1,-0.33,2.61,1,0,1,0,0
17511,0,1,0,0,1,236049,1,1,0.04,1.43,1,1,0,0,0
17512,1,0,0,0,1,236049,1,0,0.79,2.62,1,0,1,0,0
17513,1,0,1,0,1,236049,0,1,-0.88,2.01,1,1,0,0,0
17514,1,0,0,0,1,236049,0,1,0.86,2.1,1,0,0,1,0
17489,1,1,0,0,2,236049,0,1,-0.07,2.74,1,0,1,0,-1
17490,1,0,0,0,2,236049,0,1,-1.31,2.4,1,1,0,0,-1
17476,0,2,2,0,3,236049,0,0,-0.57,3.71,1,1,0,0,-2
17477,0,2,1,0,3,236049,0,0,,,1,0,1,0,-2
17478,0,1,1,0,3,236049,0,0,,,1,0,1,0,-2
17479,0,1,0,0,3,236049,0,0,,,1,1,0,0,-2
17480,0,0,0,0,3,236049,0,0,,,1,0,1,0,-2
17461,0,1,1,1,4,236049,0,0,-0.96,2.81,1,1,0,0,-2
17462,1,0,1,1,4,236049,0,0,,,1,1,0,0,-2
17463,0,0,0,1,4,236049,0,1,-1.48,3.27,1,1,0,0,-2
17464,1,1,2,0,4,236049,0,0,-1.49,3.39,0,0,1,0,-2
17465,1,1,1,0,4,236049,0,1,0.2,3.63,0,0,1,0,-2
17466,1,0,1,0,4,236049,0,1,-0.15,3.31,0,0,1,0,-2
17467,0,0,0,0,4,236049,0,1,1.23,2.7,0,1,0,0,-2
17446,1,0,0,1,5,236049,0,1,0.98,2.32,1,0,1,0,-3
17447,1,3,2,0,5,236049,0,1,-1.5,3.83,1,1,0,0,-3
17448,1,2,2,0,5,236049,0,1,0.56,2.87,1,0,1,0,-3
17449,0,1,2,0,5,236049,0,1,0.92,4.01,1,1,0,0,-3
17450,1,0,2,0,5,236049,0,0,1.63,2.53,1,1,0,0,-3
17451,1,0,1,0,5,236049,0,1,-0.29,4.68,1,1,0,0,-3
17452,1,0,0,0,5,236049,0,1,0.07,2.34,1,0,1,0,-3
17424,1,0,0,1,6,236049,2,1,-0.03,2.94,1,0,1,0,-2
17425,1,0,0,0,6,236049,2,1,-0.13,2.7,0,0,1,0,-2
17426,1,2,2,0,6,236049,1,1,-0.03,2.95,1,0,0,1,-2
17427,0,2,1,0,6,236049,1,1,-0.39,3.03,1,0,0,1,-2
17428,0,1,1,0,6,236049,1,0,0.74,2.15,1,0,1,0,-2
17429,0,1,0,0,6,236049,1,0,2.21,2.6,1,1,0,0,-2
17430,1,0,0,0,6,236049,1,0,-0.24,2.79,1,0,1,0,-2
17431,1,3,2,0,6,236049,0,1,1.22,2.71,0,1,0,0,-2
17432,1,3,2,0,6,236049,0,1,1.41,2.78,0,1,0,0,-2
17433,1,2,2,0,6,236049,0,1,-0.01,2.71,0,0,1,0,-2
17434,1,1,2,0,6,236049,0,1,-0.98,4.55,0,1,0,0,-2
17435,1,1,1,0,6,236049,0,1,-1.12,4.75,0,1,0,0,-2
17436,1,1,0,0,6,236049,0,1,0.26,2.46,0,0,1,0,-2
17437,1,0,0,0,6,236049,0,1,0.65,2.35,0,0,1,0,-2
17410,1,3,1,0,1,236117,1,1,-0.16,1.74,0,1,0,0,0
17411,1,2,1,0,1,236117,1,1,0.48,1.57,0,1,0,0,0
17412,0,1,1,0,1,236117,1,1,-0.67,1.78,0,1,0,0,0
17413,0,1,0,0,1,236117,1,0,0.01,0.85,0,1,0,0,0
17414,1,0,0,0,1,236117,1,0,1.12,1.88,0,0,1,0,0
17415,1,0,0,0,1,236117,0,1,-1.26,1.76,0,1,0,0,0
17389,0,0,0,1,2,236117,1,1,-0.41,1.82,0,0,1,0,-2
17390,1,1,0,0,2,236117,1,0,-1.6,4.12,0,1,0,0,-2
17391,1,0,0,0,2,236117,1,1,-0.98,2.94,0,0,0,1,-2
17392,1,0,0,0,2,236117,2,1,-1.26,2.71,1,1,0,0,0
17393,1,3,2,0,2,236117,1,1,-0.16,2.14,0,0,0,1,0
17394,1,2,2,0,2,236117,1,1,-1.52,3.32,0,1,0,0,0
17395,0,1,2,0,2,236117,1,1,-0.74,1.83,0,1,0,0,0
17396,0,1,1,0,2,236117,1,0,-0.81,1.7,0,1,0,0,0
17397,1,1,0,0,2,236117,1,0,-0.7,2.09,0,0,1,0,0
17398,1,0,0,0,2,236117,1,1,0.22,2.21,0,0,1,0,0
17399,1,1,1,0,2,236117,0,1,-0.86,1.51,1,1,0,0,0
17400,1,0,1,0,2,236117,0,1,0.51,2.33,1,0,0,1,0
17401,1,0,0,0,2,236117,0,1,0.7,2.13,1,1,0,0,0
17379,1,0,1,0,3,236117,0,1,0.19,2.13,1,0,1,0,0
17380,0,0,0,0,3,236117,0,1,0.41,2.75,1,0,0,1,0
17357,1,0,0,1,4,236117,2,1,1.28,2.42,0,1,0,0,0
17358,0,1,2,0,4,236117,2,1,0.58,2.96,1,0,1,0,0
17359,1,1,1,0,4,236117,2,0,0.61,1.71,1,0,1,0,0
17360,0,0,1,0,4,236117,2,1,-0.09,2.62,1,0,1,0,0
17361,0,0,0,0,4,236117,2,0,1.77,2.15,1,1,0,0,0
17362,1,1,1,0,4,236117,1,0,-0.57,2.22,0,0,1,0,0
17363,1,0,1,0,4,236117,1,1,0.44,2.16,0,0,0,1,0
17364,1,0,0,0,4,236117,1,1,-1.36,2.9,0,1,0,0,0
17365,1,3,2,0,4,236117,0,1,-0.7,2.56,1,0,1,0,0
17366,1,3,1,0,4,236117,0,1,-0.63,2.24,1,0,0,1,0
17367,1,2,1,0,4,236117,0,1,0.87,2.2,1,0,1,0,0
17368,1,2,0,0,4,236117,0,1,0.62,1.75,1,1,0,0,0
17369,0,1,0,0,4,236117,0,1,0.45,2.2,1,0,1,0,0
17370,0,0,0,0,4,236117,0,0,0.71,1.51,1,1,0,0,0
17339,1,0,0,2,5,236117,1,1,0.71,2.16,0,0,1,0,-1
17340,1,3,0,1,5,236117,1,1,0.28,2.08,0,0,1,0,-1
17341,1,2,0,1,5,236117,1,1,0.07,2.74,0,0,0,1,-1
17342,1,1,0,1,5,236117,1,1,-0.06,1.65,0,1,0,0,-1
17343,0,0,0,1,5,236117,1,1,1.23,2.06,0,1,0,0,-1
17344,1,1,0,0,5,236117,1,0,0.9,1.89,1,1,0,0,-1
17345,1,0,0,0,5,236117,1,1,0.54,3.53,1,0,0,1,-1
17346,1,0,2,0,5,236117,0,1,1.52,2.19,0,1,0,0,-1
17347,1,0,1,0,5,236117,0,1,-0.02,3.65,0,0,0,1,-1
17348,1,0,0,0,5,236117,0,1,0.41,2.3,0,0,1,0,-1
17327,1,2,1,0,1,244309,0,1,-1.5,2.47,0,1,0,0,0
17328,1,1,1,0,1,244309,0,1,0.05,2.23,0,0,0,1,0
17329,1,1,0,0,1,244309,0,1,-1.21,3.42,0,1,0,0,0
17330,1,0,0,0,1,244309,0,1,-1.12,2.08,0,0,1,0,0
17313,1,2,0,1,2,244309,0,1,1.41,2.78,0,1,0,0,0
17314,1,1,0,1,2,244309,0,1,-0.58,1.7,0,0,1,0,0
17315,1,0,0,1,2,244309,0,1,1.7,2.02,0,1,0,0,0
17316,1,0,2,0,2,244309,0,1,-0.96,1.98,0,1,0,0,0
17317,1,0,1,0,2,244309,0,1,-0.22,3.26,0,0,0,1,0
17318,1,0,0,0,2,244309,0,1,-0.05,3.07,0,0,1,0,0
17301,1,0,0,2,3,244309,0,0,-1.16,1.69,0,1,0,0,0
17302,1,0,1,1,3,244309,0,1,-1.0,1.76,1,0,1,0,0
17303,1,0,0,1,3,244309,0,1,0.67,2.49,1,0,0,1,0
17304,1,0,0,0,3,244309,0,1,0.0,1.75,0,0,1,0,0
17275,1,0,2,1,4,244309,2,1,0.81,4.03,1,1,0,0,-1
17276,1,0,2,1,4,244309,2,1,-2.23,1.69,1,1,0,0,-1
17277,1,0,1,1,4,244309,2,1,0.09,3.48,1,0,1,0,-1
17278,0,0,0,1,4,244309,2,1,-1.21,2.15,1,0,1,0,-1
17279,1,0,0,0,4,244309,2,0,0.68,2.71,1,0,1,0,-1
17280,0,3,2,0,4,244309,1,1,-0.53,3.41,0,0,0,1,-1
17281,1,2,2,0,4,244309,1,0,-1.94,1.82,0,1,0,0,-1
17282,1,1,2,0,4,244309,1,1,1.29,2.67,0,1,0,0,-1
17283,1,1,1,0,4,244309,1,1,-0.68,4.57,0,1,0,0,-1
17284,1,1,0,0,4,244309,1,1,0.65,3.72,0,0,1,0,-1
17285,1,0,0,0,4,244309,1,1,-0.27,3.02,0,0,1,0,-1
17286,0,1,0,0,4,244309,1,1,-1.22,4.2,0,1,0,0,0
17287,1,0,0,0,4,244309,1,0,-0.5,2.75,0,0,0,1,0
17288,1,3,1,0,4,244309,0,1,-1.06,3.47,1,1,0,0,0
17289,0,2,1,0,4,244309,0,1,0.66,2.11,1,0,0,1,0
17290,0,1,1,0,4,244309,0,0,-2.11,2.1,1,1,0,0,0
17291,1,0,1,0,4,244309,0,0,-0.29,0.77,1,1,0,0,0
17292,1,0,0,0,4,244309,0,1,-1.36,2.67,1,1,0,0,0
17256,0,3,2,1,5,244309,1,1,-0.07,2.56,1,0,0,1,-3
17257,1,3,2,1,5,244309,1,0,0.7,1.61,1,0,1,0,-3
17258,1,3,2,1,5,244309,1,1,-0.23,3.56,1,0,1,0,-3
17259,0,3,1,1,5,244309,1,1,-0.14,4.17,1,0,1,0,-3
17260,1,2,1,1,5,244309,1,0,-0.87,3.15,1,0,1,0,-3
17261,0,1,1,1,5,244309,1,1,-1.43,2.51,1,1,0,0,-3
17262,0,1,0,1,5,244309,1,0,-0.27,0.64,1,1,0,0,-3
17263,1,0,0,1,5,244309,1,0,-0.87,1.69,1,0,1,0,-3
17264,0,0,1,1,5,244309,0,1,-2.18,1.81,0,1,0,0,-3
17265,1,0,0,1,5,244309,0,0,-0.99,2.56,0,0,0,1,-3
17266,0,0,0,0,5,244309,0,1,-0.72,2.7,0,0,1,0,-3
17247,1,0,0,0,1,244366,0,1,-0.85,1.75,0,0,1,0,0
17226,1,1,2,1,2,244366,1,1,0.57,3.04,0,0,0,1,0
17227,1,1,1,1,2,244366,1,1,-0.06,5.03,0,1,0,0,0
17228,1,1,0,1,2,244366,1,1,-1.06,2.04,0,0,1,0,0
17229,1,0,0,1,2,244366,1,1,-1.2,2.7,0,0,1,0,0
17230,1,3,2,1,2,244366,0,1,-1.86,2.03,1,1,0,0,0
17231,1,3,1,1,2,244366,0,1,0.07,1.55,1,1,0,0,0
17232,1,2,1,1,2,244366,0,1,0.67,2.02,1,0,1,0,0
17233,0,1,1,1,2,244366,0,1,0.68,1.59,1,1,0,0,0
17234,1,0,1,1,2,244366,0,0,1.49,0.31,1,1,0,0,0
17235,0,0,0,1,2,244366,0,1,1.24,2.99,1,1,0,0,0
17236,1,0,2,0,2,244366,0,0,0.47,1.88,1,0,1,0,0
17237,1,0,1,0,2,244366,0,1,0.41,2.99,1,0,0,1,0
17238,1,0,0,0,2,244366,0,1,-0.43,3.35,1,0,1,0,0
17207,1,3,1,1,3,244366,0,1,-0.14,2.59,0,0,1,0,0
17208,0,2,1,1,3,244366,0,1,-0.5,3.01,0,0,1,0,0
17209,1,2,0,1,3,244366,0,0,-1.72,2.25,0,1,0,0,0
17210,1,1,0,1,3,244366,0,1,-0.65,1.73,0,0,1,0,0
17211,1,0,0,1,3,244366,0,1,-1.05,1.65,0,1,0,0,0
17212,0,2,2,0,3,244366,0,1,0.95,1.87,1,1,0,0,0
17213,1,2,2,0,3,244366,0,0,-0.82,2.74,1,0,1,0,0
17214,1,1,2,0,3,244366,0,1,0.49,1.54,1,0,1,0,0
17215,1,1,1,0,3,244366,0,1,1.8,2.71,1,1,0,0,0
17216,0,0,1,0,3,244366,0,1,-0.39,1.71,1,0,1,0,0
17217,1,0,0,0,3,244366,0,0,-0.87,0.78,1,1,0,0,0
17172,1,0,1,1,4,244366,3,0,0.12,2.5,0,0,0,1,0
17173,1,0,0,1,4,244366,3,1,-0.87,4.47,0,1,0,0,0
17174,1,3,2,0,4,244366,3,1,-0.47,2.85,0,0,1,0,0
17175,1,3,2,0,4,244366,3,1,-0.65,2.03,0,0,1,0,0
17176,1,2,2,0,4,244366,3,1,0.12,1.94,0,0,1,0,0
17177,1,2,2,0,4,244366,3,1,-1.68,2.17,0,1,0,0,0
17178,1,1,2,0,4,244366,3,1,-1.15,3.46,0,0,1,0,0
17179,1,1,1,0,4,244366,3,1,-0.81,4.32,0,1,0,0,0
17180,1,1,0,0,4,244366,3,1,-1.14,2.47,0,0,1,0,0
17181,1,0,0,0,4,244366,3,1,-0.26,2.41,0,0,1,0,0
17182,1,3,2,0,4,244366,2,1,-1.79,2.98,1,1,0,0,0
17183,0,2,2,0,4,244366,2,1,-2.25,2.95,1,1,0,0,0
17184,1,2,2,0,4,244366,2,0,-0.49,3.24,1,1,0,0,0
17185,1,2,1,0,4,244366,2,1,0.23,2.26,1,0,1,0,0
17186,1,1,1,0,4,244366,2,1,0.65,1.99,1,0,1,0,0
17187,0,0,1,0,4,244366,2,1,-0.81,1.11,1,1,0,0,0
17188,1,0,0,0,4,244366,2,0,1.4,1.62,1,1,0,0,0
17189,1,1,0,0,4,244366,1,1,0.9,1.89,1,0,1,0,0
17190,1,0,0,0,4,244366,1,1,-0.08,2.54,1,0,0,1,0
17191,1,3,2,0,4,244366,0,1,-0.69,3.65,0,1,0,0,0
17192,1,2,2,0,4,244366,0,1,-0.62,1.05,0,1,0,0,0
17193,1,2,2,0,4,244366,0,1,2.27,2.0,0,1,0,0,0
17194,0,1,2,0,4,244366,0,1,1.0,3.02,0,0,1,0,0
17195,1,1,2,0,4,244366,0,0,-1.46,2.08,0,1,0,0,0
17196,1,1,1,0,4,244366,0,1,0.41,1.85,0,0,1,0,0
17197,1,0,1,0,4,244366,0,1,-0.59,2.08,0,0,1,0,0
17198,1,0,0,0,4,244366,0,1,-1.24,1.8,0,1,0,0,0
17152,1,2,0,0,5,244366,1,1,-1.63,2.99,0,0,1,0,-1
17153,1,1,0,0,5,244366,1,1,-1.4,1.9,0,0,1,0,-1
17154,1,0,0,0,5,244366,1,1,-1.99,3.39,0,1,0,0,-1
17155,1,3,2,0,5,244366,0,1,-0.75,4.17,0,1,0,0,-1
17156,1,3,2,0,5,244366,0,1,-1.87,3.5,0,1,0,0,-1
17157,0,2,2,0,5,244366,0,1,-1.02,2.15,0,0,1,0,-1
17158,1,2,2,0,5,244366,0,0,-2.19,2.4,0,1,0,0,-1
17159,1,1,2,0,5,244366,0,1,0.01,2.57,0,0,1,0,-1
17160,1,1,2,0,5,244366,0,1,0.34,4.22,0,1,0,0,-1
17161,1,1,1,0,5,244366,0,1,0.01,2.08,0,0,1,0,-1
17162,1,1,0,0,5,244366,0,1,-0.39,3.24,0,0,1,0,-1
17163,1,0,0,0,5,244366,0,1,-0.66,1.92,0,0,1,0,-1
17129,1,1,1,1,1,244451,1,1,-1.39,1.51,0,1,0,0,0
17130,0,0,1,1,1,244451,1,1,0.82,1.66,0,0,1,0,0
17131,1,0,0,1,1,244451,1,0,-1.19,1.28,0,1,0,0,0
17132,1,3,2,1,1,244451,0,1,0.15,2.1,1,0,1,0,0
17133,1,2,2,1,1,244451,0,1,1.08,1.82,1,1,0,0,0
17134,1,2,1,1,1,244451,0,1,1.42,2.01,1,1,0,0,0
17135,1,1,1,1,1,244451,0,1,0.41,1.71,1,0,1,0,0
17136,0,0,1,1,1,244451,0,1,0.95,1.06,1,1,0,0,0
17137,1,0,0,1,1,244451,0,0,-0.9,1.53,1,1,0,0,0
17138,1,2,2,0,1,244451,0,1,-0.16,2.21,0,0,1,0,0
17139,1,1,2,0,1,244451,0,1,-0.23,2.96,0,0,1,0,0
17140,1,1,2,0,1,244451,0,1,-1.24,4.51,0,1,0,0,0
17141,1,1,1,0,1,244451,0,1,0.18,2.18,0,0,1,0,0
17142,1,0,1,0,1,244451,0,1,-0.72,2.8,0,0,1,0,0
17143,1,0,0,0,1,244451,0,1,-1.2,1.59,0,1,0,0,0
17114,0,0,1,1,2,244451,0,0,-0.57,1.22,0,0,1,0,0
17115,1,0,0,1,2,244451,0,0,-1.17,2.42,0,0,1,0,0
17116,1,2,2,0,2,244451,0,1,-0.29,2.38,0,0,1,0,0
17117,1,1,2,0,2,244451,0,1,1.09,2.47,0,0,0,1,0
17118,1,1,1,0,2,244451,0,1,-1.23,3.33,0,1,0,0,0
17119,1,1,0,0,2,244451,0,1,-0.74,1.78,0,0,1,0,0
17120,1,0,0,0,2,244451,0,1,-0.04,2.4,0,0,1,0,0
17104,1,0,1,0,3,244451,0,1,-0.04,1.91,1,0,1,0,0
17105,1,0,0,0,3,244451,0,1,-0.41,2.63,1,0,1,0,0
17085,1,1,2,1,4,244451,0,1,0.53,3.46,1,0,1,0,0
17086,1,1,2,1,4,244451,0,1,0.19,2.9,1,0,1,0,0
17087,1,1,2,1,4,244451,0,1,-0.86,2.36,1,0,1,0,0
17088,0,1,1,1,4,244451,0,1,0.43,3.12,1,0,1,0,0
17089,1,0,1,1,4,244451,0,0,1.03,1.38,1,0,1,0,0
17090,1,0,0,1,4,244451,0,1,-1.48,3.19,1,1,0,0,0
17091,1,2,2,0,4,244451,0,1,0.39,2.3,0,0,1,0,0
17092,1,1,2,0,4,244451,0,1,0.4,2.27,0,0,1,0,0
17093,1,1,1,0,4,244451,0,1,0.45,1.03,0,1,0,0,0
17094,0,0,1,0,4,244451,0,1,-0.1,1.76,0,0,1,0,0
17095,0,0,0,0,4,244451,0,0,0.28,0.98,0,1,0,0,0
17054,1,2,2,2,5,244451,2,0,0.93,0.22,1,1,0,0,2
17055,1,2,1,2,5,244451,2,1,-0.66,3.65,1,0,1,0,2
17056,1,1,1,2,5,244451,2,1,-1.2,2.77,1,0,1,0,2
17057,1,1,0,2,5,244451,2,1,1.22,3.01,1,1,0,0,2
17058,1,0,0,2,5,244451,2,1,0.29,3.5,1,0,1,0,2
17059,1,3,2,1,5,244451,2,1,-1.22,2.83,0,1,0,0,2
17060,1,3,2,1,5,244451,2,1,-0.9,2.25,0,0,1,0,2
17061,1,3,1,1,5,244451,2,1,-0.44,2.47,0,0,1,0,2
17062,1,2,1,1,5,244451,2,1,-0.61,2.14,0,0,1,0,2
17063,1,1,1,1,5,244451,2,1,-1.09,2.98,0,1,0,0,2
17064,1,0,1,1,5,244451,2,1,-1.52,3.67,0,1,0,0,2
17065,1,0,0,1,5,244451,2,1,1.37,2.77,0,1,0,0,2
17066,1,3,0,1,5,244451,1,1,0.2,2.02,0,0,1,0,2
17067,1,2,0,1,5,244451,1,1,1.18,1.88,0,1,0,0,2
17068,1,1,0,1,5,244451,1,1,0.09,1.71,0,1,0,0,2
17069,1,0,0,1,5,244451,1,1,-1.25,4.12,0,1,0,0,2
17070,0,0,1,0,5,244451,1,1,-1.76,1.48,0,1,0,0,2
17071,1,0,0,0,5,244451,1,0,0.36,1.97,0,0,0,1,2
17072,1,1,2,0,5,244451,0,1,-0.7,3.62,0,0,1,0,2
17073,1,1,2,0,5,244451,0,1,0.08,2.31,0,0,0,1,2
17074,1,0,2,0,5,244451,0,1,0.5,2.99,0,0,1,0,2
17075,1,0,1,0,5,244451,0,1,1.29,1.58,0,1,0,0,2
17076,1,0,0,0,5,244451,0,1,-0.1,2.14,0,0,1,0,2
17036,1,1,1,1,1,244516,1,0,0.66,2.4,1,0,1,0,1
17037,0,0,1,1,1,244516,1,1,-0.99,1.94,1,1,0,0,1
17038,1,0,0,1,1,244516,1,0,0.62,1.26,1,1,0,0,1
17039,1,2,2,0,1,244516,1,1,-0.16,2.79,1,0,1,0,1
17040,1,1,2,0,1,244516,1,1,-0.54,2.84,1,0,1,0,1
17041,0,0,2,0,1,244516,1,1,-1.13,1.08,1,1,0,0,1
17042,0,0,1,0,1,244516,1,0,0.74,2.33,1,1,0,0,1
17043,1,0,0,0,1,244516,1,0,-0.6,2.67,1,0,1,0,1
17044,1,1,0,0,1,244516,0,1,0.35,2.27,1,0,1,0,1
17045,1,0,0,0,1,244516,0,1,-0.45,2.03,1,0,0,1,1
17026,1,0,1,0,2,244516,0,1,0.46,3.83,1,1,0,0,1
17027,0,0,0,0,2,244516,0,1,0.46,2.41,1,0,1,0,1
17009,1,1,1,1,3,244516,1,1,-0.17,2.06,1,0,1,0,1
17010,1,1,0,1,3,244516,1,1,-0.21,2.43,1,0,1,0,1
17011,1,0,0,1,3,244516,1,1,-0.41,1.82,1,0,1,0,1
17012,1,0,1,1,3,244516,0,1,-1.24,4.05,1,1,0,0,1
17013,0,0,0,1,3,244516,0,1,-1.04,2.34,1,0,0,1,1
17014,0,1,2,0,3,244516,0,0,-1.0,2.83,1,0,1,0,1
17015,1,0,2,0,3,244516,0,0,-0.77,1.93,1,0,1,0,1
17016,0,0,1,0,3,244516,0,1,0.87,2.02,1,1,0,0,1
17017,1,0,0,0,3,244516,0,0,0.66,1.9,1,0,1,0,1
16984,1,3,2,1,4,244516,0,1,-0.46,1.86,1,0,0,1,1
16985,0,3,2,1,4,244516,0,1,0.61,2.55,1,0,1,0,1
16986,1,3,2,1,4,244516,0,0,-0.16,2.72,1,0,1,0,1
16987,1,3,2,1,4,244516,0,1,-0.1,2.42,1,0,1,0,1
16988,0,2,2,1,4,244516,0,1,-0.57,2.08,1,0,1,0,1
16989,1,2,2,1,4,244516,0,0,-1.56,3.01,1,1,0,0,1
16990,0,1,2,1,4,244516,0,1,-0.28,2.79,1,0,1,0,1
16991,1,1,1,1,4,244516,0,0,-0.77,1.17,1,1,0,0,1
16992,0,1,0,1,4,244516,0,1,-0.21,3.07,1,0,1,0,1
16993,1,0,0,1,4,244516,0,0,-0.33,2.46,1,0,1,0,1
16994,1,3,2,0,4,244516,0,1,-0.9,3.09,0,1,0,0,1
16995,1,3,2,0,4,244516,0,1,-0.43,2.71,0,0,1,0,1
16996,1,3,1,0,4,244516,0,1,-0.98,2.13,0,0,1,0,1
16997,1,3,0,0,4,244516,0,1,-0.62,2.67,0,0,1,0,1
16998,1,2,0,0,4,244516,0,1,-0.74,3.12,0,0,1,0,1
16999,0,1,0,0,4,244516,0,1,-2.23,2.63,0,1,0,0,1
17000,1,0,0,0,4,244516,0,0,-1.66,2.79,0,1,0,0,1
16965,1,2,2,1,5,244516,0,1,0.94,2.13,1,1,0,0,1
16966,1,2,2,1,5,244516,0,1,0.1,1.36,1,1,0,0,1
16967,1,2,2,1,5,244516,0,1,0.11,2.58,1,0,1,0,1
16968,1,2,1,1,5,244516,0,1,-0.38,3.18,1,0,1,0,1
16969,1,1,1,1,5,244516,0,1,-0.69,2.48,1,0,1,0,1
16970,1,1,0,1,5,244516,0,1,-1.2,2.27,1,1,0,0,1
16971,0,0,0,1,5,244516,0,1,-0.5,1.97,1,0,1,0,1
16972,1,1,2,0,5,244516,0,0,-0.16,1.66,1,1,0,0,1
16973,1,1,1,0,5,244516,0,1,-1.09,3.14,1,0,0,1,1
16974,1,1,0,0,5,244516,0,1,-0.25,2.83,1,0,1,0,1
16975,1,0,0,0,5,244516,0,1,-0.84,2.6,1,0,1,0,1
16947,1,3,2,1,6,244516,0,1,-1.66,3.04,0,1,0,0,1
16948,0,2,2,1,6,244516,0,1,-1.21,2.97,0,0,1,0,1
16949,1,1,2,1,6,244516,0,0,-1.39,1.14,0,1,0,0,1
16950,1,1,1,1,6,244516,0,1,-1.85,3.65,0,1,0,0,1
16951,0,0,1,1,6,244516,0,1,-0.58,2.71,0,0,1,0,1
16952,1,0,0,1,6,244516,0,0,-1.13,0.48,0,1,0,0,1
16953,0,0,2,0,6,244516,0,1,-1.39,2.53,1,0,1,0,1
16954,1,0,2,0,6,244516,0,0,0.23,2.75,1,0,0,1,1
16955,1,0,1,0,6,244516,0,1,0.35,3.76,1,0,1,0,1
16956,1,0,0,0,6,244516,0,1,-0.07,1.85,1,0,1,0,1
16922,1,1,0,2,1,244584,1,1,-0.02,2.08,1,0,1,0,-2
16923,0,0,0,2,1,244584,1,1,0.05,2.67,1,0,1,0,-2
16924,0,0,0,1,1,244584,2,0,-0.72,0.51,0,1,0,0,-1
16925,1,0,1,1,1,244584,2,0,-0.5,2.22,0,0,0,1,0
16926,1,0,0,1,1,244584,2,1,-0.22,2.08,0,0,0,1,0
16927,0,3,0,1,1,244584,1,1,-0.4,2.15,1,0,1,0,0
16928,0,2,0,1,1,244584,1,0,1.89,6.19,1,1,0,0,0
16929,0,1,0,1,1,244584,1,0,1.07,0.31,1,1,0,0,0
16930,1,0,0,1,1,244584,1,0,0.51,1.51,1,1,0,0,0
16931,1,0,0,1,1,244584,0,1,-1.61,2.94,0,1,0,0,0
16932,1,3,2,0,1,244584,0,1,0.13,2.54,0,0,0,1,0
16933,1,3,2,0,1,244584,0,1,0.44,1.7,0,0,1,0,0
16934,1,3,1,0,1,244584,0,1,-0.34,1.83,0,0,1,0,0
16935,1,2,1,0,1,244584,0,1,0.11,1.79,0,0,1,0,0
16936,0,1,1,0,1,244584,0,1,-1.75,3.28,0,1,0,0,0
16937,1,0,1,0,1,244584,0,0,-2.26,3.16,0,1,0,0,0
16938,1,0,0,0,1,244584,0,1,-1.16,3.02,0,1,0,0,0
16909,1,0,0,1,2,244584,0,1,0.69,2.58,1,0,1,0,-3
16910,1,1,2,0,2,244584,0,1,-0.64,2.78,1,0,1,0,-3
16911,1,1,1,0,2,244584,0,1,0.3,3.22,1,0,1,0,-3
16912,1,1,0,0,2,244584,0,1,0.13,3.17,1,0,1,0,-3
16913,1,0,0,0,2,244584,0,1,-0.02,3.79,1,0,1,0,-3
16893,1,2,2,1,3,244584,0,1,-0.93,2.16,1,0,0,1,-2
16894,1,2,1,1,3,244584,0,1,-2.57,2.31,1,1,0,0,-2
16895,1,1,1,1,3,244584,0,1,1.03,2.5,1,0,1,0,-2
16896,1,1,0,1,3,244584,0,1,-0.44,1.09,1,1,0,0,-2
16897,1,0,0,1,3,244584,0,1,-0.79,1.6,1,0,1,0,-2
