,pitch_type,balls,strikes,outs_when_up,inning,game_pk,on_base,prev_pitch_type,prev_plate_x,prev_plate_z,stand_R,prev_type_B,prev_type_S,prev_type_X,score_diff
22321,0,0,2,0,5,41139,0,0,,,1,1,0,0,1
22322,0,0,1,0,5,41139,0,0,,,1,1,0,0,1
22323,0,0,0,0,5,41139,0,0,,,1,0,1,0,1
22299,0,0,0,1,6,41139,0,0,,,1,0,1,0,2
22300,0,1,0,0,6,41139,0,0,,,0,0,0,1,2
22301,0,0,0,0,6,41139,0,0,,,0,0,0,1,2
22290,0,0,0,0,1,41218,0,0,,,1,0,1,0,0
22275,0,1,0,1,2,41218,1,0,,,1,1,0,0,0
22276,0,0,0,1,2,41218,1,0,,,1,0,1,0,0
22277,0,1,0,1,2,41218,0,0,,,1,1,0,0,0
22278,0,0,0,1,2,41218,0,0,,,1,0,0,1,0
22279,0,1,1,0,2,41218,0,0,,,0,1,0,0,0
22280,0,1,0,0,2,41218,0,0,,,0,0,0,1,0
22281,0,0,0,0,2,41218,0,0,,,0,0,1,0,0
22261,0,2,1,1,3,41218,0,0,,,1,0,0,1,0
22262,0,1,1,1,3,41218,0,0,,,1,0,1,0,0
22263,0,1,0,1,3,41218,0,0,,,1,1,0,0,0
22264,0,0,0,1,3,41218,0,0,,,1,0,1,0,0
22265,0,0,1,0,3,41218,0,0,,,0,1,0,0,0
22266,0,0,0,0,3,41218,0,0,,,0,0,0,1,0
22228,0,1,0,1,5,41218,2,0,,,0,1,0,0,-1
22229,0,0,0,1,5,41218,2,0,,,0,0,1,0,-1
22230,0,3,2,1,5,41218,1,0,,,1,1,0,0,-1
22231,0,2,2,1,5,41218,1,0,,,1,1,0,0,-1
22232,0,2,1,1,5,41218,1,0,,,1,1,0,0,-1
22233,0,2,0,1,5,41218,1,0,,,1,0,1,0,-1
22234,0,1,0,1,5,41218,1,0,,,1,0,1,0,-1
22235,0,0,0,1,5,41218,1,0,,,1,1,0,0,-1
22236,0,3,1,1,5,41218,1,0,,,1,1,0,0,0
22237,0,3,0,1,5,41218,1,0,,,1,0,0,1,0
22238,0,2,0,1,5,41218,1,0,,,1,0,1,0,0
22239,0,1,0,1,5,41218,1,0,,,1,1,0,0,0
22240,0,0,0,1,5,41218,1,0,,,1,1,0,0,0
22241,0,0,0,0,5,41218,1,0,,,0,1,0,0,0
22242,0,1,1,0,5,41218,0,0,,,0,0,0,1,0
22243,0,0,1,0,5,41218,0,0,,,0,0,0,1,0
22244,0,0,0,0,5,41218,0,0,,,0,1,0,0,0
22209,0,1,2,0,1,41280,0,0,,,0,0,1,0,0
22210,0,1,1,0,1,41280,0,0,,,0,0,0,1,0
22211,0,0,1,0,1,41280,0,0,,,0,0,1,0,0
22212,0,0,0,0,1,41280,0,0,,,0,1,0,0,0
22187,0,0,0,1,3,41280,0,0,,,1,0,1,0,1
22188,0,2,2,0,3,41280,0,0,,,1,0,1,0,1
22189,0,1,2,0,3,41280,0,0,,,1,0,1,0,1
22190,0,0,2,0,3,41280,0,0,,,1,1,0,0,1
22191,0,0,1,0,3,41280,0,0,,,1,1,0,0,1
22192,0,0,0,0,3,41280,0,0,,,1,0,1,0,1
22156,0,0,0,2,4,41280,1,0,,,1,1,0,0,-3
22157,0,0,1,1,4,41280,3,0,,,1,1,0,0,-1
22158,0,0,0,1,4,41280,3,0,,,1,0,0,1,-1
22159,0,3,0,1,4,41280,2,0,,,1,0,1,0,-1
22160,0,2,0,1,4,41280,2,0,,,1,1,0,0,-1
22161,0,1,0,1,4,41280,2,0,,,1,1,0,0,-1
22162,0,0,0,1,4,41280,2,0,,,1,1,0,0,-1
22163,0,1,0,1,4,41280,2,0,,,0,1,0,0,0
22164,0,0,0,1,4,41280,2,0,,,0,0,0,1,0
22165,0,0,1,1,4,41280,2,0,,,1,1,0,0,1
22166,0,0,0,1,4,41280,2,0,,,1,0,0,1,1
22167,0,1,2,0,4,41280,2,0,,,0,0,1,0,1
22168,0,1,1,0,4,41280,2,0,,,0,0,1,0,1
22169,0,0,1,0,4,41280,2,0,,,0,0,1,0,1
22170,0,0,0,0,4,41280,2,0,,,0,1,0,0,1
22171,0,1,2,0,4,41280,1,0,,,0,0,1,0,1
22172,0,0,2,0,4,41280,1,0,,,0,0,0,1,1
22173,0,0,1,0,4,41280,1,0,,,0,1,0,0,1
22174,0,0,0,0,4,41280,1,0,,,0,0,1,0,1
22175,0,1,2,0,4,41280,0,0,,,1,0,1,0,1
22176,0,1,1,0,4,41280,0,0,,,1,0,0,1,1
22177,0,1,0,0,4,41280,0,0,,,1,0,1,0,1
22178,0,0,0,0,4,41280,0,0,,,1,0,1,0,1
22123,0,0,1,1,7,41280,0,0,,,0,1,0,0,-4
22124,0,0,0,1,7,41280,0,0,,,0,0,0,1,-4
22125,0,3,2,0,7,41280,1,0,,,1,0,1,0,-3
22126,0,2,2,0,7,41280,1,0,,,1,0,0,1,-3
22127,0,1,2,0,7,41280,1,0,,,1,1,0,0,-3
22128,0,1,1,0,7,41280,1,0,,,1,1,0,0,-3
22129,0,1,0,0,7,41280,1,0,,,1,0,1,0,-3
22130,0,0,0,0,7,41280,1,0,,,1,0,1,0,-3
22131,0,0,1,0,7,41280,0,0,,,1,1,0,0,-3
22132,0,0,0,0,7,41280,0,0,,,1,0,0,1,-3
22102,0,1,2,1,1,41352,0,0,,,1,0,0,1,-1
22103,0,1,2,1,1,41352,0,0,,,1,0,1,0,-1
22104,0,1,2,1,1,41352,0,0,,,1,0,1,0,-1
22105,0,1,1,1,1,41352,0,0,,,1,0,1,0,-1
22106,0,0,1,1,1,41352,0,0,,,1,0,1,0,-1
22107,0,0,0,1,1,41352,0,0,,,1,1,0,0,-1
22108,0,1,2,0,1,41352,0,0,,,0,0,1,0,-1
22109,0,1,2,0,1,41352,0,0,,,0,0,0,1,-1
22110,0,0,2,0,1,41352,0,0,,,0,0,1,0,-1
22111,0,0,1,0,1,41352,0,0,,,0,1,0,0,-1
22112,0,0,0,0,1,41352,0,0,,,0,0,1,0,-1
22113,0,0,1,0,1,41352,0,0,,,1,0,1,0,0
22114,0,0,0,0,1,41352,0,0,,,1,0,0,1,0
22086,0,0,1,1,2,41352,1,0,,,1,0,1,0,-1
22087,0,0,0,1,2,41352,1,0,,,1,0,1,0,-1
22088,0,0,0,1,2,41352,0,0,,,1,0,1,0,-1
22089,0,2,2,0,2,41352,0,0,,,1,0,0,1,-1
22090,0,1,2,0,2,41352,0,0,,,1,0,0,1,-1
22091,0,1,1,0,2,41352,0,0,,,1,1,0,0,-1
22092,0,0,1,0,2,41352,0,0,,,1,0,1,0,-1
22093,0,0,0,0,2,41352,0,0,,,1,1,0,0,-1
22074,0,0,1,1,3,41352,0,0,,,0,0,1,0,-1
22075,0,0,0,1,3,41352,0,0,,,0,1,0,0,-1
22076,0,0,1,0,3,41352,0,0,,,1,0,1,0,-1
22077,0,0,0,0,3,41352,0,0,,,1,0,0,1,-1
22037,0,3,1,2,6,41352,1,0,,,0,0,1,0,-1
22038,0,3,0,2,6,41352,1,0,,,0,0,0,1,-1
22039,0,2,0,2,6,41352,1,0,,,0,0,1,0,-1
22040,0,1,0,2,6,41352,1,0,,,0,1,0,0,-1
22041,0,0,0,2,6,41352,1,0,,,0,1,0,0,-1
22042,0,1,2,1,6,41352,1,0,,,0,1,0,0,-1
22043,0,1,1,1,6,41352,1,0,,,0,0,0,1,-1
22044,0,1,0,1,6,41352,1,0,,,0,0,1,0,-1
22045,0,0,0,1,6,41352,1,0,,,0,0,1,0,-1
22046,0,2,1,0,6,41352,1,0,,,1,1,0,0,-1
22047,0,2,0,0,6,41352,1,0,,,1,0,0,1,-1
22048,0,1,0,0,6,41352,1,0,,,1,0,1,0,-1
22049,0,0,0,0,6,41352,1,0,,,1,1,0,0,-1
22050,0,0,2,0,6,41352,0,0,,,0,1,0,0,-1
22051,0,0,1,0,6,41352,0,0,,,0,0,0,1,-1
22052,0,0,0,0,6,41352,0,0,,,0,0,1,0,-1
22021,0,2,0,1,7,41352,0,0,,,0,0,1,0,-3
22022,0,1,0,1,7,41352,0,0,,,0,1,0,0,-3
22023,0,0,0,1,7,41352,0,0,,,0,1,0,0,-3
22024,0,1,2,0,7,41352,0,0,,,1,1,0,0,-3
22025,0,0,2,0,7,41352,0,0,,,1,0,0,1,-3
22026,0,0,2,0,7,41352,0,0,,,1,1,0,0,-3
22027,0,0,1,0,7,41352,0,0,,,1,0,1,0,-3
22028,0,0,0,0,7,41352,0,0,,,1,0,1,0,-3
21999,0,2,2,1,1,41423,1,0,,,0,0,0,1,3
22000,0,2,2,1,1,41423,1,0,,,0,1,0,0,3
22001,0,2,1,1,1,41423,1,0,,,0,0,1,0,3
22002,0,1,1,1,1,41423,1,0,,,0,0,1,0,3
22003,0,1,0,1,1,41423,1,0,,,0,1,0,0,3
22004,0,0,0,1,1,41423,1,0,,,0,0,1,0,3
22005,0,0,0,1,1,41423,0,0,,,1,1,0,0,3
22006,0,3,2,0,1,41423,0,0,,,0,0,0,1,3
22007,0,3,2,0,1,41423,0,0,,,0,0,0,1,3
22008,0,3,1,0,1,41423,0,0,,,0,0,1,0,3
22009,0,2,1,0,1,41423,0,0,,,0,0,1,0,3
22010,0,2,0,0,1,41423,0,0,,,0,1,0,0,3
22011,0,1,0,0,1,41423,0,0,,,0,0,1,0,3
22012,0,0,0,0,1,41423,0,0,,,0,1,0,0,3
21986,0,2,1,1,2,41423,0,0,,,1,0,1,0,0
21987,0,2,0,1,2,41423,0,0,,,1,0,1,0,0
21988,0,1,0,1,2,41423,0,0,,,1,0,1,0,0
21989,0,0,0,1,2,41423,0,0,,,1,1,0,0,0
21990,0,0,0,0,2,41423,0,0,,,1,1,0,0,0
21974,0,1,1,1,3,41423,0,0,,,0,0,1,0,0
21975,0,0,1,1,3,41423,0,0,,,0,0,1,0,0
21976,0,0,0,1,3,41423,0,0,,,0,1,0,0,0
21977,0,0,0,0,3,41423,0,0,,,1,0,1,0,0
21960,0,0,2,0,4,41423,1,0,,,1,0,0,1,-1
21961,0,0,1,0,4,41423,1,0,,,1,0,0,1,-1
21962,0,0,0,0,4,41423,1,0,,,1,0,1,0,-1
21963,0,0,0,0,4,41423,1,0,,,1,0,1,0,0
21964,0,1,0,0,4,41423,0,0,,,0,0,0,1,0
21965,0,0,0,0,4,41423,0,0,,,0,0,0,1,0
21933,0,0,0,0,7,41423,1,0,,,0,0,0,1,4
21934,0,0,2,0,7,41423,0,0,,,1,1,0,0,4
21935,0,0,1,0,7,41423,0,0,,,1,0,0,1,4
21936,0,0,0,0,7,41423,0,0,,,1,0,1,0,4
21908,0,0,2,2,1,41485,1,0,,,1,0,0,1,0
21909,0,0,2,2,1,41485,1,0,,,1,1,0,0,0
21910,0,0,1,2,1,41485,1,0,,,1,0,1,0,0
21911,0,0,0,2,1,41485,1,0,,,1,0,1,0,0
21912,0,1,0,2,1,41485,0,0,,,1,0,1,0,0
21913,0,0,0,2,1,41485,0,0,,,1,0,0,1,0
21914,0,3,2,1,1,41485,0,0,,,1,1,0,0,0
21915,0,3,2,1,1,41485,0,0,,,1,0,1,0,0
21916,0,2,2,1,1,41485,0,0,,,1,0,1,0,0
21917,0,2,2,1,1,41485,0,0,,,1,1,0,0,0
21918,0,2,2,1,1,41485,0,0,,,1,0,1,0,0
21919,0,1,2,1,1,41485,0,0,,,1,0,1,0,0
21920,0,0,2,1,1,41485,0,0,,,1,1,0,0,0
21921,0,0,1,1,1,41485,0,0,,,1,1,0,0,0
21922,0,0,0,1,1,41485,0,0,,,1,0,1,0,0
21923,0,0,1,0,1,41485,0,0,,,1,0,1,0,0
21924,0,0,0,0,1,41485,0,0,,,1,0,0,1,0
21894,0,1,2,1,2,41485,0,0,,,1,0,1,0,-1
21895,0,1,1,1,2,41485,0,0,,,1,1,0,0,-1
21896,0,1,0,1,2,41485,0,0,,,1,0,1,0,-1
21897,0,0,0,1,2,41485,0,0,,,1,0,1,0,-1
21898,0,0,1,0,2,41485,0,0,,,1,1,0,0,-1
21899,0,0,0,0,2,41485,0,0,,,1,0,0,1,-1
21875,0,2,2,0,4,41485,0,0,,,1,0,0,1,1
21876,0,2,2,0,4,41485,0,0,,,1,1,0,0,1
21877,0,1,2,0,4,41485,0,0,,,1,0,1,0,1
21878,0,1,1,0,4,41485,0,0,,,1,1,0,0,1
21879,0,0,1,0,4,41485,0,0,,,1,0,1,0,1
21880,0,0,0,0,4,41485,0,0,,,1,1,0,0,1
21863,0,0,0,1,5,41485,0,0,,,1,0,1,0,1
21864,0,0,2,0,5,41485,0,0,,,1,1,0,0,1
21865,0,0,1,0,5,41485,0,0,,,1,0,0,1,1
21866,0,0,0,0,5,41485,0,0,,,1,0,1,0,1
21852,0,1,1,0,6,41485,0,0,,,1,0,1,0,2
21853,0,1,0,0,6,41485,0,0,,,1,0,0,1,2
21854,0,0,0,0,6,41485,0,0,,,1,0,1,0,2
21832,0,3,1,1,1,41554,0,0,,,0,1,0,0,2
21833,0,2,1,1,1,41554,0,0,,,0,0,1,0,2
21834,0,2,0,1,1,41554,0,0,,,0,1,0,0,2
21835,0,1,0,1,1,41554,0,0,,,0,0,1,0,2
21836,0,0,0,1,1,41554,0,0,,,0,1,0,0,2
21837,0,1,2,0,1,41554,0,0,,,1,1,0,0,2
21838,0,1,1,0,1,41554,0,0,,,1,0,0,1,2
21839,0,1,0,0,1,41554,0,0,,,1,0,1,0,2
21840,0,0,0,0,1,41554,0,0,,,1,0,1,0,2
21823,0,0,0,0,2,41554,0,0,,,0,0,1,0,2
21810,0,2,2,0,3,41554,0,0,,,0,0,1,0,2
21811,0,1,2,0,3,41554,0,0,,,0,1,0,0,2
21812,0,1,1,0,3,41554,0,0,,,0,1,0,0,2
21813,0,0,1,0,3,41554,0,0,,,0,0,1,0,2
21814,0,0,0,0,3,41554,0,0,,,0,1,0,0,2
21797,0,0,0,1,4,41554,0,0,,,0,1,0,0,2
21798,0,1,2,0,4,41554,0,0,,,1,1,0,0,2
21799,0,0,2,0,4,41554,0,0,,,1,0,0,1,2
21800,0,0,1,0,4,41554,0,0,,,1,1,0,0,2
21801,0,0,0,0,4,41554,0,0,,,1,0,1,0,2
21787,0,1,0,0,5,41554,0,0,,,1,0,1,0,2
21788,0,0,0,0,5,41554,0,0,,,1,0,1,0,2
21777,0,1,0,0,6,41554,0,0,,,1,0,1,0,2
21778,0,0,0,0,6,41554,0,0,,,1,1,0,0,2
21762,0,1,1,0,1,41624,2,0,,,1,0,1,0,0
21763,0,0,1,0,1,41624,2,0,,,1,1,0,0,0
21764,0,0,0,0,1,41624,2,0,,,1,1,0,0,0
21765,0,0,0,0,1,41624,1,0,,,0,0,1,0,0
21766,0,0,2,0,1,41624,0,0,,,1,0,0,1,0
21767,0,0,1,0,1,41624,0,0,,,1,0,0,1,0
21768,0,0,0,0,1,41624,0,0,,,1,0,1,0,0
21743,0,1,0,1,2,41624,1,0,,,0,0,1,0,0
21744,0,0,0,1,2,41624,1,0,,,0,1,0,0,0
21745,0,1,0,0,2,41624,1,0,,,1,1,0,0,0
21746,0,0,0,0,2,41624,1,0,,,1,0,0,1,0
21747,0,0,1,0,2,41624,1,0,,,1,1,0,0,1
21748,0,0,0,0,2,41624,1,0,,,1,0,0,1,1
21749,0,2,2,0,2,41624,0,0,,,0,0,1,0,1
21750,0,2,1,0,2,41624,0,0,,,0,0,0,1,1
21751,0,1,1,0,2,41624,0,0,,,0,0,1,0,1
21752,0,0,1,0,2,41624,0,0,,,0,1,0,0,1
21753,0,0,0,0,2,41624,0,0,,,0,1,0,0,1
21718,0,0,0,1,4,41624,1,0,,,1,0,1,0,0
21719,0,2,2,0,4,41624,1,0,,,0,0,1,0,0
21720,0,2,1,0,4,41624,1,0,,,0,0,0,1,0
21721,0,2,0,0,4,41624,1,0,,,0,0,1,0,0
21722,0,1,0,0,4,41624,1,0,,,0,0,1,0,0
21723,0,0,0,0,4,41624,1,0,,,0,1,0,0,0
21724,0,2,0,0,4,41624,0,0,,,1,1,0,0,0
21725,0,1,0,0,4,41624,0,0,,,1,0,0,1,0
21726,0,0,0,0,4,41624,0,0,,,1,1,0,0,0
21696,0,0,0,2,6,41624,0,0,,,1,1,0,0,-1
21697,0,0,0,1,6,41624,0,0,,,1,0,1,0,-1
21698,0,1,2,0,6,41624,0,0,,,0,0,0,1,-1
21699,0,0,2,0,6,41624,0,0,,,0,0,0,1,-1
21700,0,0,1,0,6,41624,0,0,,,0,1,0,0,-1
21701,0,0,0,0,6,41624,0,0,,,0,0,1,0,-1
21673,0,0,0,0,3,41694,0,0,,,1,0,0,1,0
21664,0,0,0,0,4,41694,0,0,,,0,1,0,0,0
21645,0,1,1,0,6,41694,0,0,,,1,0,1,0,0
21646,0,1,0,0,6,41694,0,0,,,1,0,0,1,0
21647,0,0,0,0,6,41694,0,0,,,1,0,1,0,0
21636,0,0,0,0,7,41694,0,0,,,0,0,1,0,0
21614,0,0,0,1,1,41783,0,0,,,0,1,0,0,3
21615,0,1,2,0,1,41783,0,0,,,0,1,0,0,3
21616,0,1,2,0,1,41783,0,0,,,0,0,0,1,3
21617,0,1,1,0,1,41783,0,0,,,0,0,1,0,3
21618,0,1,0,0,1,41783,0,0,,,0,0,1,0,3
21619,0,0,0,0,1,41783,0,0,,,0,0,1,0,3
21600,0,0,1,1,2,41783,0,0,,,1,1,0,0,10
21601,0,0,0,1,2,41783,0,0,,,1,0,1,0,10
21602,0,2,1,0,2,41783,0,0,,,0,0,1,0,10
21603,0,1,1,0,2,41783,0,0,,,0,0,0,1,10
21604,0,1,0,0,2,41783,0,0,,,0,1,0,0,10
21605,0,0,0,0,2,41783,0,0,,,0,0,1,0,10
21588,0,2,0,1,3,41783,0,0,,,1,0,1,0,10
21589,0,1,0,1,3,41783,0,0,,,1,0,1,0,10
21590,0,0,0,1,3,41783,0,0,,,1,1,0,0,10
21591,0,0,0,0,3,41783,0,0,,,1,1,0,0,10
21575,0,0,2,1,4,41783,0,0,,,0,1,0,0,10
21576,0,0,1,1,4,41783,0,0,,,0,0,0,1,10
21577,0,0,0,1,4,41783,0,0,,,0,0,1,0,10
21578,0,0,1,0,4,41783,0,0,,,0,0,1,0,10
21579,0,0,0,0,4,41783,0,0,,,0,0,0,1,10
21558,0,1,1,2,5,41783,1,0,,,0,1,0,0,6
21559,0,1,0,2,5,41783,1,0,,,0,0,0,1,6
21560,0,0,0,2,5,41783,1,0,,,0,0,1,0,6
21561,0,0,0,1,5,41783,1,0,,,0,1,0,0,6
21562,0,0,1,1,5,41783,0,0,,,1,0,0,1,6
21563,0,0,0,1,5,41783,0,0,,,1,0,0,1,6
21564,0,0,2,0,5,41783,0,0,,,1,0,1,0,6
21565,0,0,1,0,5,41783,0,0,,,1,0,1,0,6
21566,0,0,0,0,5,41783,0,0,,,1,0,1,0,6
21548,0,0,0,1,6,41783,0,0,,,1,1,0,0,4
21549,0,0,0,0,6,41783,0,0,,,1,0,1,0,4
21526,0,0,1,1,1,41851,1,0,,,0,1,0,0,1
21527,0,0,0,1,1,41851,1,0,,,0,0,0,1,1
21528,0,1,1,1,1,41851,1,0,,,0,0,1,0,2
21529,0,0,1,1,1,41851,1,0,,,0,0,0,1,2
21530,0,0,0,1,1,41851,1,0,,,0,1,0,0,2
21531,0,3,2,1,1,41851,0,0,,,0,0,1,0,2
21532,0,2,2,1,1,41851,0,0,,,0,0,0,1,2
21533,0,1,2,1,1,41851,0,0,,,0,1,0,0,2
21534,0,1,1,1,1,41851,0,0,,,0,1,0,0,2
21535,0,1,0,1,1,41851,0,0,,,0,0,1,0,2
21536,0,0,0,1,1,41851,0,0,,,0,0,1,0,2
21537,0,0,2,0,1,41851,0,0,,,1,1,0,0,2
21538,0,0,1,0,1,41851,0,0,,,1,0,0,1,2
21539,0,0,0,0,1,41851,0,0,,,1,0,1,0,2
21507,0,0,0,2,2,41851,1,0,,,0,0,1,0,0
21508,0,0,0,2,2,41851,1,0,,,1,1,0,0,1
21509,0,2,1,1,2,41851,1,0,,,1,0,0,1,1
21510,0,2,0,1,2,41851,1,0,,,1,0,0,1,1
21511,0,1,0,1,2,41851,1,0,,,1,0,1,0,1
21512,0,0,0,1,2,41851,1,0,,,1,1,0,0,1
21513,0,1,1,0,2,41851,1,0,,,1,1,0,0,1
21514,0,0,1,0,2,41851,1,0,,,1,0,0,1,1
21515,0,0,0,0,2,41851,1,0,,,1,1,0,0,1
21516,0,0,1,0,2,41851,0,0,,,1,0,1,0,1
21517,0,0,0,0,2,41851,0,0,,,1,0,0,1,1
21489,0,1,0,0,4,41851,0,0,,,1,0,0,1,3
21490,0,0,0,0,4,41851,0,0,,,1,0,0,1,3
21472,0,0,1,0,5,41851,2,0,,,0,1,0,0,3
21473,0,0,0,0,5,41851,2,0,,,0,0,0,1,3
21474,0,2,2,0,5,41851,1,0,,,1,0,1,0,3
21475,0,2,1,0,5,41851,1,0,,,1,0,0,1,3
21476,0,1,1,0,5,41851,1,0,,,1,0,1,0,3
21477,0,0,1,0,5,41851,1,0,,,1,1,0,0,3
21478,0,0,0,0,5,41851,1,0,,,1,1,0,0,3
21479,0,1,0,0,5,41851,0,0,,,0,0,1,0,3
21480,0,0,0,0,5,41851,0,0,,,0,0,0,1,3
21461,0,0,2,0,1,41924,0,0,,,1,0,0,1,0
21462,0,0,1,0,1,41924,0,0,,,1,1,0,0,0
21463,0,0,0,0,1,41924,0,0,,,1,0,1,0,0
21449,0,3,0,0,2,41924,0,0,,,0,0,0,1,0
21450,0,2,0,0,2,41924,0,0,,,0,0,1,0,0
21451,0,1,0,0,2,41924,0,0,,,0,1,0,0,0
21452,0,0,0,0,2,41924,0,0,,,0,1,0,0,0
21440,0,0,0,0,3,41924,0,0,,,1,0,0,1,1
21430,0,0,1,0,4,41924,0,0,,,0,0,1,0,1
21431,0,0,0,0,4,41924,0,0,,,0,0,1,0,1
21407,0,0,0,1,6,41924,1,0,,,0,1,0,0,2
21408,0,1,1,1,6,41924,0,0,,,1,0,1,0,2
21409,0,1,0,1,6,41924,0,0,,,1,0,0,1,2
21410,0,0,0,1,6,41924,0,0,,,1,0,1,0,2
21411,0,1,2,0,6,41924,0,0,,,1,1,0,0,2
21412,0,1,1,0,6,41924,0,0,,,1,0,0,1,2
21413,0,0,1,0,6,41924,0,0,,,1,0,1,0,2
21414,0,0,0,0,6,41924,0,0,,,1,1,0,0,2
21415,0,0,0,0,6,41924,0,0,,,1,0,1,0,3
21395,0,1,1,1,7,41924,0,0,,,1,0,0,1,3
21396,0,1,0,1,7,41924,0,0,,,1,1,0,0,3
21397,0,0,0,1,7,41924,0,0,,,1,0,1,0,3
21398,0,0,0,0,7,41924,0,0,,,0,1,0,0,3
21365,0,0,1,1,2,41995,2,0,,,1,1,0,0,1
21366,0,0,0,1,2,41995,2,0,,,1,1,0,0,1
21367,0,3,2,0,2,41995,2,0,,,0,0,1,0,1
21368,0,2,2,0,2,41995,2,0,,,0,0,0,1,1
21369,0,2,1,0,2,41995,2,0,,,0,1,0,0,1
21370,0,1,1,0,2,41995,2,0,,,0,0,1,0,1
21371,0,0,1,0,2,41995,2,0,,,0,1,0,0,1
21372,0,0,0,0,2,41995,2,0,,,0,1,0,0,1
21373,0,0,1,0,2,41995,1,0,,,1,0,1,0,1
21374,0,0,0,0,2,41995,1,0,,,1,0,0,1,1
21375,0,2,2,0,2,41995,0,0,,,0,0,1,0,1
21376,0,1,2,0,2,41995,0,0,,,0,0,0,1,1
21377,0,0,2,0,2,41995,0,0,,,0,1,0,0,1
21378,0,0,1,0,2,41995,0,0,,,0,1,0,0,1
21379,0,0,0,0,2,41995,0,0,,,0,0,1,0,1
21355,0,0,1,0,3,41995,0,0,,,1,0,1,0,0
21356,0,0,0,0,3,41995,0,0,,,1,1,0,0,0
21336,0,1,0,2,4,41995,1,0,,,0,1,0,0,0
21337,0,0,0,2,4,41995,1,0,,,0,1,0,0,0
21338,0,1,2,1,4,41995,1,0,,,1,1,0,0,0
21339,0,1,1,1,4,41995,1,0,,,1,0,0,1,0
21340,0,1,0,1,4,41995,1,0,,,1,0,1,0,0
21341,0,0,0,1,4,41995,1,0,,,1,0,1,0,0
21342,0,3,0,1,4,41995,0,0,,,0,1,0,0,0
21343,0,2,0,1,4,41995,0,0,,,0,1,0,0,0
21344,0,1,0,1,4,41995,0,0,,,0,1,0,0,0
21345,0,0,0,1,4,41995,0,0,,,0,1,0,0,0
21346,0,0,0,0,4,41995,0,0,,,1,1,0,0,0
21311,0,0,0,2,5,41995,2,0,,,1,0,1,0,-2
21312,0,3,0,2,5,41995,1,0,,,0,1,0,0,-2
21313,0,2,0,2,5,41995,1,0,,,0,1,0,0,-2
21314,0,1,0,2,5,41995,1,0,,,0,1,0,0,-2
21315,0,0,0,2,5,41995,1,0,,,0,1,0,0,-2
21316,0,0,0,1,5,41995,2,0,,,1,1,0,0,-1
21317,0,2,2,1,5,41995,2,0,,,1,0,0,1,0
21318,0,2,1,1,5,41995,2,0,,,1,0,0,1,0
21319,0,1,1,1,5,41995,2,0,,,1,0,1,0,0
21320,0,0,1,1,5,41995,2,0,,,1,1,0,0,0
21321,0,0,0,1,5,41995,2,0,,,1,1,0,0,0
21322,0,1,1,1,5,41995,1,0,,,1,0,1,0,0
21323,0,0,1,1,5,41995,1,0,,,1,0,0,1,0
21324,0,0,0,1,5,41995,1,0,,,1,1,0,0,0
21325,0,0,1,0,5,41995,1,0,,,1,0,1,0,0
21326,0,0,0,0,5,41995,1,0,,,1,0,0,1,0
21327,0,0,0,0,5,41995,0,0,,,1,0,1,0,0
21287,0,2,0,1,1,42066,0,0,,,0,0,1,0,0
21288,0,1,0,1,1,42066,0,0,,,0,1,0,0,0
21289,0,0,0,1,1,42066,0,0,,,0,1,0,0,0
21290,0,2,2,0,1,42066,0,0,,,0,1,0,0,0
21291,0,1,2,0,1,42066,0,0,,,0,0,0,1,0
21292,0,1,2,0,1,42066,0,0,,,0,1,0,0,0
21293,0,1,2,0,1,42066,0,0,,,0,0,1,0,0
21294,0,1,1,0,1,42066,0,0,,,0,0,1,0,0
21295,0,1,0,0,1,42066,0,0,,,0,0,1,0,0
21296,0,0,0,0,1,42066,0,0,,,0,0,1,0,0
21278,0,0,0,0,2,42066,0,0,,,0,0,0,1,0
21253,0,3,2,1,4,42066,0,0,,,0,0,1,0,-1
21254,0,2,2,1,4,42066,0,0,,,0,0,0,1,-1
21255,0,2,1,1,4,42066,0,0,,,0,1,0,0,-1
21256,0,1,1,1,4,42066,0,0,,,0,0,1,0,-1
21257,0,1,0,1,4,42066,0,0,,,0,1,0,0,-1
21258,0,0,0,1,4,42066,0,0,,,0,0,1,0,-1
21259,0,1,1,0,4,42066,0,0,,,0,1,0,0,-1
21260,0,0,1,0,4,42066,0,0,,,0,0,0,1,-1
21261,0,0,0,0,4,42066,0,0,,,0,1,0,0,-1
21244,0,0,0,0,5,42066,0,0,,,0,0,0,1,-1
21233,0,0,0,1,6,42066,0,0,,,0,0,1,0,1
21234,0,1,0,0,6,42066,0,0,,,0,0,1,0,1
21235,0,0,0,0,6,42066,0,0,,,0,0,0,1,1
21224,0,0,0,0,1,42140,0,0,,,0,1,0,0,0
21203,0,1,2,0,3,42140,0,0,,,0,0,1,0,0
21204,0,1,2,0,3,42140,0,0,,,0,0,0,1,0
21205,0,1,1,0,3,42140,0,0,,,0,0,1,0,0
21206,0,1,0,0,3,42140,0,0,,,0,0,1,0,0
21207,0,0,0,0,3,42140,0,0,,,0,0,1,0,0
21194,0,0,0,0,4,42140,0,0,,,0,0,0,1,0
21176,0,3,1,2,5,42140,0,0,,,1,1,0,0,2
21177,0,3,0,2,5,42140,0,0,,,1,0,1,0,2
21178,0,2,0,2,5,42140,0,0,,,1,0,1,0,2
